amount,amount_deviation,new_payee,transaction_velocity,unusual_hour,location_change,new_device,suspicious
3972.75,0.7332,0,1,0,0,0,1
1198.6,0.0029,0,4,0,0,0,0
13085.18,1.9466,1,1,0,0,0,0
6945.38,1.7207,0,2,0,0,0,0
2918.99,0.2369,0,4,0,0,0,0
8660.6,0.844,0,4,0,0,0,0
8575.21,1.5545,0,4,0,0,0,0
2214.95,-0.358,0,4,0,0,0,0
913.69,0.3812,0,1,0,0,0,1
4056.04,0.1029,0,3,0,0,0,0
7001.72,1.6138,0,0,0,0,0,0
1798.6,-0.0547,0,0,0,0,0,0
7175.09,0.637,0,3,1,0,0,1
336.52,-0.3467,0,0,0,1,0,0
3764.49,0.1885,0,1,0,0,0,0
5513.8,0.1192,0,1,0,0,1,0
2739.96,0.0001,0,2,0,0,0,0
5727.66,0.3888,0,6,0,0,0,0
4977.76,0.2446,0,4,0,0,0,0
1729.73,0.555,0,0,0,0,0,0
3733.79,0.0075,0,3,0,1,0,0
454.96,-0.1462,0,0,0,0,0,0
5659.97,0.2542,0,0,0,0,0,0
4832.56,0.097,0,4,0,1,0,0
3882.88,0.2896,0,1,0,0,0,0
7060.49,0.4208,0,1,0,1,0,0
9384.55,1.5614,0,0,0,0,0,0
5995.65,3.3888,0,0,0,0,0,0
11795.27,1.7933,0,0,0,0,0,0
2322.43,-0.0685,0,4,1,0,0,0
3304.01,-0.3163,0,1,0,0,0,0
4218.93,-0.0078,0,2,0,0,0,0
4444.81,0.6578,1,0,0,0,0,0
3399.23,-0.2381,0,1,1,0,0,0
2211.27,0.0259,0,1,0,0,0,0
1812.51,1.0434,0,1,0,0,0,0
12219.75,3.6403,0,1,0,0,0,0
4016.86,0.6742,1,0,0,0,0,1
3800.19,-0.0538,0,0,0,0,0,0
3178.34,-0.3405,0,0,0,0,0,0
904.51,0.0608,1,0,0,0,0,0
2455.71,0.1203,0,4,0,0,0,0
3426.76,-0.1725,0,0,0,0,0,0
2748.23,-0.2239,0,2,1,0,0,0
2131.23,0.3029,0,0,0,0,0,0
7505.36,0.8455,0,0,0,0,0,0
11751.56,1.3957,0,1,0,0,0,0
1611.49,0.0713,0,3,1,0,0,0
1827.91,0.4958,0,3,0,0,1,0
4148.87,0.3804,0,0,0,0,0,0
2294.93,0.212,0,0,0,0,0,0
2718.14,1.8936,0,1,0,0,0,0
1258.41,-0.3116,1,2,0,1,0,0
1237.53,0.472,0,0,0,0,0,0
4434.94,0.4375,0,2,0,0,0,0
1544.72,-0.3494,0,2,0,0,0,0
5341.01,0.1645,1,0,0,0,0,0
908.49,0.2607,0,1,0,1,0,0
6381.48,0.3042,0,3,1,0,0,0
1654.06,0.0544,0,2,0,0,0,0
3131.17,-0.0737,0,5,0,0,0,0
1453.31,0.188,1,3,0,0,0,0
6013.95,0.5104,0,1,0,0,0,0
3213.61,0.1709,0,1,1,0,1,0
2443.54,0.0221,0,0,0,0,1,0
823.51,-0.1944,0,0,0,0,0,0
3215.81,0.2891,0,2,0,0,0,0
4112.92,-0.0898,0,1,0,0,0,0
3863.66,0.1015,0,0,0,0,0,0
4652.22,1.2502,0,1,1,0,0,0
12377.08,2.2262,0,7,0,0,0,0
650.71,-0.3815,0,0,0,0,0,0
2006.95,0.2805,1,2,0,0,0,0
3010.4,-0.3744,0,0,0,0,0,0
2713.55,0.0173,0,7,0,0,0,0
770.01,-0.0501,0,5,0,0,0,0
4556.73,-0.017,0,0,0,0,0,0
1165.92,-0.0968,0,1,0,0,0,0
2565.35,-0.3846,0,0,0,1,0,0
4901.62,0.0362,0,1,0,0,0,0
11858.64,1.8113,0,1,0,0,1,0
2575.08,-0.3381,0,0,0,0,0,0
4102.25,0.18,0,1,0,0,0,0
2039.79,1.8005,0,1,0,0,0,0
6529.99,0.9669,0,1,0,0,1,0
1269.12,0.1802,0,0,1,0,0,0
4890.21,-0.0022,0,0,0,0,0,0
3635.93,-0.1036,0,0,0,1,0,0
1374.81,0.0751,0,2,0,0,0,0
12725.56,2.7422,0,0,0,0,1,0
7690.12,1.2076,1,3,0,0,0,0
2206.95,-0.3231,0,0,0,0,0,0
2113.19,0.0744,0,0,0,0,0,0
6062.87,0.3257,0,0,0,0,0,0
3660.56,-0.1479,1,1,0,0,1,0
9526.84,1.6033,1,0,0,0,0,0
5308.87,0.3794,0,3,0,0,0,0
8431.77,1.8953,0,0,1,0,0,0
2120.81,-0.2709,1,2,0,0,0,0
2477.94,0.0782,0,3,0,0,0,0
11356.89,1.3865,0,0,0,0,0,0
8722.51,1.3431,0,0,1,0,1,0
2971.35,-0.2089,0,0,1,0,0,0
1997.38,0.182,0,1,0,0,0,0
766.56,-0.2005,0,1,0,0,0,0
6136.96,0.3425,1,5,0,0,1,0
8948.18,2.9549,0,2,0,0,0,0
1878.52,-0.3351,0,0,0,0,0,0
1624.99,0.1084,0,0,0,0,0,0
4297.76,0.2144,0,2,0,0,0,0
3037.11,-0.1455,0,0,0,0,0,0
3496.42,-0.1977,1,0,0,1,0,0
1863.33,-0.5143,0,2,0,0,0,0
2810.66,0.0858,0,3,0,1,0,0
862.82,-0.7179,0,2,0,0,0,0
3659.44,1.209,1,0,1,0,0,0
330.0,-0.4159,0,0,0,0,0,0
9262.95,3.8264,0,0,0,0,0,0
3030.11,-0.1031,0,1,0,0,0,0
5762.74,0.2594,0,1,0,0,0,0
1018.43,-0.1542,1,0,0,1,0,0
588.41,-0.0735,0,1,1,0,0,0
2021.73,0.1968,0,2,0,0,0,0
1991.58,-0.3,0,0,0,0,0,0
2070.36,0.1414,0,3,0,0,0,0
4839.43,0.2406,0,0,0,0,0,0
1084.11,0.028,0,1,0,0,0,0
3828.84,-0.058,0,3,0,0,0,0
1042.42,0.0745,0,1,0,1,1,0
509.45,-0.0878,1,2,0,0,0,0
4830.38,0.1576,1,1,0,0,0,0
1994.58,-0.0392,0,0,0,0,0,0
2070.73,-0.5634,0,0,0,0,0,0
2655.45,-0.0571,0,0,0,0,0,0
1109.93,-0.165,1,1,1,0,0,0
5012.93,0.046,0,5,0,0,0,0
745.24,0.1184,0,3,0,0,0,0
5089.27,0.2378,0,0,0,0,0,0
1502.58,0.247,0,1,0,0,0,0
8678.01,0.8235,0,0,0,0,0,1
2121.83,-0.0618,0,0,1,0,0,0
1219.69,0.5583,0,0,0,0,0,0
2920.75,0.2496,0,4,0,0,0,0
2865.79,-0.2544,0,0,0,0,0,0
1762.79,-0.215,0,0,0,0,0,0
1646.03,0.4024,0,1,0,0,0,0
1770.13,-0.0342,1,0,1,1,0,0
6879.41,1.7409,0,1,0,0,0,0
13484.83,1.7632,0,0,0,0,0,0
7301.54,3.2502,0,0,0,0,0,0
1217.35,-0.1147,0,2,0,0,0,0
4175.03,-0.0962,0,0,0,0,0,0
6054.33,0.3485,0,1,0,0,0,0
4122.76,1.0406,0,1,0,0,0,0
3816.98,-0.0169,0,2,0,0,0,0
2972.49,-0.2117,0,4,1,0,0,0
1026.47,-0.0974,1,0,0,0,0,0
2930.29,-0.0917,0,0,0,0,0,0
9420.27,3.2944,0,0,0,0,0,0
6520.08,0.5927,0,3,0,0,0,0
1824.53,0.4336,1,0,0,0,0,0
3962.69,-0.1927,0,0,0,0,0,0
3943.03,-0.0293,0,0,0,0,0,0
14559.15,2.3052,0,0,0,0,0,0
3537.81,0.2559,0,0,1,0,0,0
2662.78,-0.46,0,2,0,0,0,0
11848.63,2.3663,0,0,0,0,0,0
2318.96,-0.1062,0,0,0,0,0,0
2943.24,-0.1071,0,0,0,0,0,0
3137.87,0.202,0,6,0,0,0,0
7502.6,1.711,0,0,0,0,0,0
623.67,-0.0326,0,1,0,0,0,0
1415.33,-0.1558,0,1,0,0,0,0
4077.05,0.2177,0,1,0,0,0,0
4057.27,0.4522,0,1,0,0,0,0
794.96,0.097,0,0,0,0,0,0
4267.3,0.2929,0,1,0,0,0,0
5765.51,1.0692,0,0,0,0,0,0
3123.79,0.2094,0,0,0,0,0,0
865.5,-0.3298,1,7,0,1,0,0
13651.6,3.2458,1,3,1,0,1,1
15808.2,3.1529,0,0,0,0,0,0
4518.24,-0.0289,0,0,0,0,0,0
1070.01,0.0497,0,3,0,0,0,0
2315.27,-0.0516,0,3,0,0,0,0
3797.88,-0.1601,0,0,0,0,0,0
2960.36,0.6925,0,7,0,0,0,0
2800.58,-0.0896,0,1,0,0,0,0
4502.44,-0.009,0,0,0,0,0,0
378.77,-0.4793,0,0,0,0,0,0
4672.97,0.2921,0,1,0,0,0,0
4494.58,1.5919,0,0,0,0,0,0
2680.36,-0.1196,0,1,0,0,0,0
3121.84,-0.0938,0,0,0,0,0,0
2080.53,0.3439,0,2,0,0,0,1
2695.66,-0.1319,0,3,0,1,0,0
4770.53,0.2361,0,3,0,0,0,0
5003.6,0.0607,0,6,0,0,0,0
5442.85,0.4232,0,1,1,0,0,0
5558.88,0.151,0,0,0,0,0,0
920.84,0.0184,0,0,0,0,0,0
3640.43,0.0205,0,6,0,0,1,0
3664.17,-0.1741,0,1,0,0,0,0
1738.92,0.1322,0,4,1,0,0,0
381.75,-0.3055,0,3,0,0,0,0
799.32,-0.2451,0,0,0,0,0,0
1336.77,0.2611,0,0,0,0,0,0
7910.55,1.3744,0,0,0,0,0,0
7027.33,0.5265,0,0,0,1,0,0
5685.26,0.7631,0,0,1,0,0,0
1450.45,-0.3298,0,0,0,0,0,0
32112.67,6.1456,0,5,0,0,0,1
1262.92,0.1739,0,2,0,1,0,1
4931.78,0.2077,0,1,0,0,0,0
7152.3,2.2881,1,6,0,1,0,1
3416.29,-0.1358,0,4,0,0,0,0
4293.89,-0.1185,1,0,0,1,0,0
15432.37,3.5209,0,0,0,0,0,0
3160.54,1.9304,0,0,0,0,0,0
2240.0,0.0753,0,2,0,0,0,0
3432.96,-0.2424,0,3,0,0,0,0
2456.92,-0.0734,0,2,0,0,0,0
1854.92,-0.0296,0,2,0,0,0,0
4804.81,0.0715,0,2,0,0,0,0
1249.66,-0.3343,0,1,0,0,0,0
10451.49,3.8537,0,0,0,0,0,0
1750.79,0.0754,0,0,0,0,0,0
13931.06,2.401,0,0,0,0,0,0
3720.79,0.2358,1,0,0,0,0,0
3912.84,0.292,0,4,0,0,0,0
4858.88,0.1211,0,1,0,0,0,0
3318.09,0.3114,0,0,0,0,0,0
8593.64,3.2898,0,1,0,0,0,0
1223.54,-0.187,0,1,0,0,0,0
3936.29,0.2417,0,1,0,0,0,0
11681.21,2.814,0,1,1,0,1,1
1902.78,-0.1369,0,1,0,0,0,0
2552.22,-0.1035,0,1,1,0,0,0
9735.65,1.3807,0,1,0,0,0,0
18338.76,3.3608,0,3,0,0,0,0
2990.9,-0.3913,0,0,0,0,0,0
3133.71,-0.192,1,0,0,0,0,0
1243.85,-0.0955,0,4,0,0,0,0
3862.47,-0.0475,0,2,0,0,0,0
4143.08,-0.1003,0,1,0,0,0,0
6824.14,2.598,0,0,0,0,0,0
2976.49,0.1945,0,3,0,0,1,0
5027.17,0.22,0,2,1,0,0,0
6022.78,0.6193,0,0,0,0,0,1
2929.25,0.2832,0,1,0,0,0,0
2950.9,2.2865,0,0,0,0,1,0
1944.79,0.0486,0,5,0,0,0,0
1266.95,-0.273,0,1,0,0,0,0
4393.75,0.2721,0,2,0,0,0,0
6726.43,0.9505,0,2,0,0,0,0
823.15,-0.334,0,0,0,1,0,0
7672.22,1.3964,0,0,0,0,1,0
1116.66,-0.1744,0,2,0,0,0,0
8897.95,0.8122,0,2,0,0,0,0
5412.22,0.1199,0,1,0,0,1,0
1732.99,-0.1377,0,0,0,1,0,0
2519.46,0.2585,0,2,0,0,0,0
5096.8,0.0961,0,0,0,0,0,0
2003.32,-0.1834,1,1,1,0,0,0
1537.38,0.6325,0,1,0,0,0,1
3290.65,0.7364,0,0,0,0,0,0
3011.31,-0.0921,0,0,0,0,0,0
1755.07,0.0815,0,1,0,0,0,0
9185.25,1.3651,0,1,0,0,0,0
2227.08,-0.2647,0,0,0,0,0,0
1143.09,0.0018,0,0,0,0,0,0
671.57,-0.238,0,0,0,0,0,0
3401.54,0.4337,1,2,1,0,0,0
1590.46,-0.2322,0,2,0,0,1,0
1170.81,0.1333,0,4,0,0,0,0
2753.64,0.2785,0,2,0,0,0,0
2213.53,-0.1428,0,1,0,0,0,0
718.83,-0.1818,0,0,0,0,0,0
3581.24,0.3324,0,0,0,0,0,0
1966.74,-0.2856,0,3,0,0,0,0
9610.19,1.4864,0,2,0,0,1,0
5227.67,0.3439,0,0,0,0,0,0
1015.29,0.032,0,6,1,0,0,0
2680.73,0.37,0,1,0,1,0,1
1534.11,0.1727,0,2,0,0,0,0
3135.88,0.7921,0,3,0,0,0,0
20132.93,3.3424,0,0,0,0,0,0
4994.56,0.0705,0,2,0,0,0,0
2827.61,-0.2057,0,2,0,0,0,0
2289.02,-0.2844,0,0,1,0,0,0
2198.55,-0.1768,0,0,0,0,0,0
2970.86,0.1222,0,0,0,0,0,0
19411.11,5.8154,1,7,0,1,0,1
3861.83,0.1041,0,0,0,0,0,0
16255.45,3.8963,0,6,0,0,0,1
2248.01,-0.1098,0,0,0,0,0,0
5312.22,0.2034,0,0,0,0,0,0
1723.95,1.6336,0,2,0,0,1,0
5294.88,0.3559,0,1,0,0,0,0
1508.58,0.0387,1,0,0,0,0,0
1321.23,-0.1983,0,1,0,0,0,0
4073.87,0.1198,0,0,0,0,0,0
723.62,0.085,0,0,0,0,1,0
3866.11,0.0971,1,1,0,0,0,0
3783.87,-0.1141,0,2,0,0,0,0
2408.53,0.0536,0,2,0,0,0,0
3775.43,3.0683,0,1,0,1,0,0
3789.87,0.2913,0,1,0,1,0,0
564.79,-0.2191,0,2,0,0,0,0
1977.21,-0.0442,0,1,0,0,0,0
9180.17,1.926,0,1,0,0,0,0
2105.61,0.0438,0,0,0,0,0,0
1407.83,1.6091,1,2,0,0,0,0
4834.62,0.4728,0,2,0,0,0,0
1949.99,1.84,0,1,0,0,0,0
1005.21,-0.015,0,0,0,0,1,0
1804.74,-0.5116,0,0,0,0,0,0
1798.08,-0.3893,0,2,0,0,0,0
6816.37,1.2169,1,5,0,1,0,1
11853.08,3.0434,0,0,0,0,0,0
3401.96,0.0347,0,0,0,0,0,0
2512.09,1.6695,0,0,0,0,0,0
1587.38,0.2132,1,0,0,0,0,0
1482.58,-0.2263,0,0,0,0,0,0
3031.74,-0.0908,0,0,1,0,0,0
1719.71,0.0421,0,0,0,0,0,0
4688.71,0.2912,0,1,0,0,1,0
5611.63,1.3964,0,0,0,0,1,0
3923.58,0.8044,0,2,0,0,0,0
4247.3,-0.0275,0,1,0,0,0,0
4349.3,0.0203,0,0,0,0,0,0
1437.75,-0.2993,0,2,0,1,0,0
6409.96,0.9911,0,0,0,0,0,0
6466.22,3.4708,0,5,0,0,0,0
3160.24,0.004,0,1,0,0,0,0
11206.2,1.6722,0,0,0,0,0,0
1546.83,0.1344,1,0,1,0,0,0
1599.25,0.3269,1,0,0,0,0,0
2568.08,-0.1557,0,1,0,0,0,0
9576.94,1.4912,0,2,0,0,0,0
4213.05,0.1005,0,2,0,0,0,0
17768.19,2.8348,0,0,0,0,0,0
1866.21,0.0842,0,0,0,1,1,0
896.35,-0.1832,0,1,1,0,0,0
7036.87,0.6377,1,0,0,0,0,0
5929.17,1.0828,0,1,0,0,0,0
4894.04,0.195,0,0,0,0,1,0
1445.26,-0.3981,0,3,0,0,0,0
6797.95,0.4638,0,0,0,0,0,0
2500.85,0.8974,0,0,0,0,0,0
16472.95,3.3743,0,0,0,0,0,0
1199.62,-0.0326,0,0,0,0,0,0
6671.39,1.3389,0,3,1,0,0,0
2655.62,0.4098,0,0,0,0,0,0
4228.53,-0.0835,0,1,0,0,0,0
1622.54,-0.2442,0,0,0,0,0,0
3804.46,-0.1781,0,2,0,0,0,0
2727.39,0.1319,0,1,0,0,0,0
6263.48,1.3497,0,0,0,0,0,0
1350.53,1.0322,0,0,0,0,0,0
3319.21,0.0514,0,2,0,0,0,0
4492.33,0.0613,0,0,0,0,0,0
2592.95,0.7606,0,1,1,0,0,0
3603.43,0.0187,0,2,0,0,0,0
4138.81,0.0609,0,3,1,0,0,0
2963.75,0.09,0,1,0,0,0,0
3132.82,0.0596,0,1,0,0,0,0
2136.86,0.0206,0,1,0,1,0,0
2348.89,0.3101,0,4,0,0,0,0
16737.73,2.5668,0,1,0,1,0,0
7473.28,2.5766,0,3,0,0,1,0
8367.07,2.0045,1,2,1,0,0,1
5806.52,0.9595,0,1,0,0,0,0
823.08,0.1044,0,0,0,0,0,0
3869.05,-0.0933,0,0,1,0,0,0
810.4,-0.0784,0,0,0,0,1,0
6020.24,0.2177,0,5,0,1,0,0
2070.9,-0.3108,0,3,0,0,0,0
3127.99,0.2029,0,3,0,0,0,0
4025.16,0.2292,0,0,0,0,0,0
1724.62,0.05,0,0,0,0,0,0
769.89,-0.0715,0,0,0,0,0,0
4029.28,-0.0383,0,4,0,0,0,0
3897.03,0.0698,0,1,0,0,0,0
3560.27,0.2229,0,1,0,0,0,0
1701.31,-0.1786,0,0,0,0,0,0
4654.96,0.4312,0,0,0,0,0,0
5549.49,0.2475,0,1,0,0,0,0
1721.59,0.1059,0,1,0,0,0,0
1118.88,-0.2752,0,0,0,0,0,0
1187.91,-0.0774,0,2,0,0,0,0
1108.76,1.0184,0,1,0,0,0,0
2738.13,-0.2074,1,1,0,0,0,0
1910.07,-0.0608,0,2,0,0,0,0
4966.96,0.2034,0,3,0,0,0,0
8001.32,1.9957,0,0,0,0,0,0
3355.47,-0.0807,0,0,0,0,0,0
3091.33,-0.0311,1,1,0,0,0,0
8780.83,1.3089,0,2,0,0,0,0
2305.82,0.181,0,0,0,0,0,0
5984.74,2.589,0,1,0,0,0,0
2762.3,-0.1416,0,3,0,0,0,0
4070.06,-0.1508,0,5,0,0,0,0
3888.97,-0.0416,0,0,0,1,0,0
5095.79,0.0873,0,1,0,0,0,0
2973.44,-0.0494,1,2,0,1,0,0
2879.07,-0.0354,0,1,0,0,0,0
4325.2,0.0637,0,2,0,0,0,0
6565.37,0.387,0,2,0,0,0,0
4352.91,1.3293,0,2,0,0,0,0
2513.27,0.4136,0,0,0,1,0,0
1670.13,0.1214,0,1,0,0,0,0
1819.68,0.1007,0,0,0,1,0,0
2067.31,0.0543,0,0,0,0,1,0
4218.98,1.3507,0,0,0,0,0,0
1608.45,-0.2651,0,1,0,0,0,0
3904.18,0.0682,0,6,0,0,0,0
3236.72,-0.3328,0,0,0,0,0,0
3461.02,0.1391,0,3,0,0,0,0
3862.71,0.2806,0,2,0,0,0,0
10840.04,1.9605,0,5,0,0,0,1
4934.38,0.2224,1,1,1,0,0,0
5708.39,0.2334,0,1,0,0,0,0
1141.01,0.0018,1,2,0,0,0,0
6169.37,1.3802,0,0,0,0,0,0
4096.43,0.0378,0,1,0,0,0,0
6802.65,1.8257,0,0,0,0,0,0
2083.29,0.2235,0,3,0,0,0,0
5566.24,0.329,0,2,0,0,0,0
4311.81,-0.0918,0,0,0,0,0,0
8102.47,1.0437,0,0,0,0,0,0
3224.69,0.1947,0,1,0,0,0,0
1926.11,-0.4056,0,0,0,0,0,0
4929.72,0.5474,0,0,0,0,1,0
3450.18,-0.2674,0,1,0,0,0,0
2248.04,0.2945,0,0,0,0,0,0
3031.71,-0.0744,0,1,0,0,0,0
643.89,-0.1851,0,1,0,0,0,0
1819.26,-0.131,0,4,0,0,0,0
1828.3,-0.297,1,0,0,0,0,0
2888.28,0.2064,0,2,1,1,0,0
4857.88,0.0987,0,1,1,0,0,0
944.91,-0.0108,0,0,0,0,0,0
3602.42,0.0531,0,0,0,0,0,0
794.22,0.1526,0,4,1,0,0,0
3613.66,-0.0026,0,2,0,0,0,0
1744.2,0.0185,0,1,0,1,0,0
8433.32,0.7539,0,1,0,0,0,0
1808.17,0.3759,0,1,0,0,0,0
10178.99,1.0674,1,5,0,1,0,1
2348.54,0.2159,0,1,0,0,0,0
9098.65,3.0121,0,1,0,0,0,0
2133.9,0.0393,0,0,0,0,0,0
4789.99,0.1668,0,2,0,0,0,0
2112.6,0.3198,0,0,0,0,0,0
1549.12,0.0323,0,0,0,0,0,0
555.28,-0.2078,0,0,0,0,0,0
1837.03,-0.1136,0,2,0,0,0,0
11269.93,1.6551,0,3,0,0,0,0
10090.48,1.4719,0,1,0,0,0,0
1271.96,0.2494,0,0,1,0,0,0
11604.55,2.3145,0,0,1,0,0,0
997.46,0.033,0,0,0,0,0,0
3892.95,1.1714,0,1,0,1,0,0
2090.79,0.583,0,0,0,0,0,0
1251.29,-0.2044,0,0,0,0,0,0
3325.75,0.243,0,0,0,1,0,0
4358.55,0.75,0,2,0,0,0,0
1525.66,-0.2619,0,3,0,0,0,0
842.94,-0.2072,1,0,0,0,0,0
2237.6,-0.1912,0,0,0,0,0,0
1829.37,0.8068,0,0,0,0,0,0
4353.25,1.5284,0,3,0,0,0,0
3569.76,-0.0982,1,0,0,0,0,0
4845.63,0.2881,0,2,0,0,0,0
3971.09,-0.0485,0,0,0,0,1,0
4817.2,4.4974,0,1,0,0,1,1
1397.9,-0.2939,0,0,1,0,0,0
3583.8,-0.2179,0,0,0,0,0,0
3087.34,1.5645,0,3,0,0,0,0
11340.0,2.3663,0,0,0,0,0,0
15490.43,3.3282,1,2,0,0,0,0
3425.1,-0.1275,0,0,0,0,1,0
3239.64,0.474,0,1,0,0,0,0
5788.93,0.201,1,0,0,0,0,0
5099.42,0.2395,0,0,0,0,0,0
1809.02,-0.3697,0,1,0,0,1,0
5359.36,0.6865,1,0,0,1,0,1
3986.53,1.8634,1,0,0,0,0,0
2024.16,0.0692,0,0,0,0,0,0
3319.42,1.0177,0,0,0,0,0,0
4875.73,0.1774,0,2,0,0,0,0
985.93,0.0139,0,3,0,0,0,0
2451.64,-0.1734,0,0,1,0,0,0
383.73,-0.4041,0,0,0,0,0,0
2682.57,-0.17,0,0,0,0,0,0
2063.63,-0.2281,0,3,0,0,1,0
9073.09,1.4124,0,1,0,0,0,0
1476.19,-0.2938,0,1,0,1,0,0
1197.08,0.1183,0,2,0,0,1,0
1127.54,-0.3181,0,0,0,0,0,0
3228.93,-0.285,0,0,1,1,0,0
1628.36,0.1827,0,6,0,0,0,0
3520.08,0.1473,0,0,0,0,0,0
2301.5,-0.4139,1,1,0,1,1,0
7127.22,0.6976,0,0,0,0,0,0
2496.51,-0.0922,0,0,0,0,0,0
3315.16,0.0345,0,0,0,0,0,0
1871.35,-0.0521,0,1,0,0,0,0
962.4,0.4363,0,0,0,0,0,0
15620.01,2.4517,0,1,1,0,0,1
1696.62,0.3317,0,0,0,1,0,0
1299.04,0.0416,0,4,1,1,0,0
4171.89,0.1639,0,0,0,0,0,0
1438.63,-0.1979,0,0,0,0,0,0
4511.83,-0.0184,0,0,0,0,0,0
1489.38,-0.132,0,0,0,1,0,0
11184.64,1.7172,0,5,0,0,0,0
2668.74,-0.0806,0,0,0,0,0,0
1205.15,-0.1156,0,0,0,1,0,0
665.67,-0.1411,0,0,0,1,0,0
2306.58,-0.057,0,2,0,0,0,0
1244.96,-0.1349,0,0,0,0,1,0
19276.23,3.9497,0,0,0,0,1,0
2011.54,-0.017,0,0,0,0,0,0
2135.34,-0.1254,0,1,0,0,0,0
7520.33,0.9567,0,0,0,0,1,0
578.57,-0.1549,0,1,1,0,1,0
4770.24,0.0449,0,4,1,1,0,0
6835.28,0.7313,0,5,0,0,0,0
12180.5,3.407,0,0,0,0,0,0
3753.96,1.3541,0,0,0,0,0,0
1899.18,-0.4502,0,0,0,0,0,0
633.64,-0.059,0,0,0,0,0,0
3928.15,0.2813,0,2,0,0,0,0
3043.88,-0.2105,0,3,0,0,0,0
3591.01,0.2012,0,5,0,0,0,0
1469.6,-0.119,0,0,0,0,0,0
4034.01,-0.0498,0,1,0,0,0,0
7464.84,1.2398,0,3,0,0,0,0
4811.12,0.5852,0,0,0,0,0,0
652.59,-0.1961,0,1,1,0,0,0
2555.6,1.5353,0,0,1,0,0,0
9113.95,1.2002,1,1,0,0,0,0
2325.58,0.0021,0,0,0,0,1,0
5183.62,0.3519,0,1,0,0,0,0
9741.4,3.5691,0,0,0,0,0,0
1776.66,-0.1462,0,0,0,0,0,0
1165.82,0.7682,0,0,0,0,0,0
5716.04,0.4137,0,2,0,0,0,0
3436.21,0.1214,1,3,0,0,0,0
1797.33,0.0917,0,3,0,0,1,0
2600.12,-0.233,0,0,0,0,0,0
24196.45,3.9824,0,2,0,1,0,0
1855.06,0.2868,0,0,0,0,0,0
9938.68,2.1907,1,0,0,0,0,0
4941.37,0.535,0,3,0,0,1,0
4599.48,0.0987,0,1,0,0,0,0
2594.12,-0.0762,0,0,0,1,0,0
2227.48,-0.0989,1,0,1,0,0,0
10431.97,1.4278,0,0,0,0,0,0
7739.67,4.5304,1,3,0,0,0,1
1705.92,-0.1978,0,1,0,0,0,0
8575.58,0.8314,0,0,0,0,0,0
8404.45,2.8224,1,0,0,0,1,0
1017.26,0.0442,0,0,0,0,0,0
784.53,0.0031,0,0,1,0,0,0
8628.75,1.3906,1,0,0,0,0,0
905.78,-0.0219,0,0,1,0,0,0
2389.69,-0.0783,0,1,0,0,0,0
387.29,-0.4117,0,5,0,0,0,0
3269.21,0.8967,0,1,0,0,0,0
4969.57,0.2264,0,1,0,1,0,0
2793.62,-0.2151,0,1,0,1,0,0
43272.11,7.9721,0,3,1,1,0,1
1209.22,-0.0861,0,1,0,0,0,0
2263.85,1.8666,0,0,0,1,0,0
5162.86,0.2089,0,0,0,0,0,0
6084.36,1.4294,0,4,0,1,0,0
2398.05,-0.1082,0,1,0,0,0,0
1711.65,-0.1,0,0,0,0,0,0
2230.75,0.1365,1,0,0,0,0,0
698.94,-0.3937,0,0,0,0,0,0
1842.48,0.0676,0,5,0,0,0,0
3329.44,-0.1035,0,2,1,0,0,0
1776.82,0.2082,0,1,1,0,0,0
1493.72,0.1437,0,1,0,0,1,0
3905.77,0.0419,0,1,0,0,0,0
820.74,-0.2984,0,0,0,0,0,0
1998.74,-0.0339,0,2,1,0,0,0
2694.94,-0.2295,1,0,0,0,0,0
1701.81,-0.2869,0,4,0,0,0,0
2390.6,0.1184,0,0,0,0,0,0
776.02,0.0723,0,6,0,0,0,0
3611.04,0.3054,0,0,0,0,0,0
14439.42,3.9884,0,0,0,0,0,0
4036.97,0.2008,0,2,0,0,0,0
5238.41,0.2199,0,2,0,0,0,0
2637.54,0.2622,0,3,1,0,0,1
2490.64,0.981,0,5,0,0,0,1
4616.97,1.558,0,0,0,0,0,0
1028.36,0.2176,0,0,0,0,0,0
7274.09,1.3393,0,1,0,0,0,0
14397.21,5.1654,1,5,0,0,1,1
1026.44,-0.333,1,0,0,0,0,0
1439.45,-0.1813,0,2,0,0,0,0
1979.79,0.2145,0,3,1,0,0,0
4613.88,0.1286,0,3,0,0,0,0
4303.56,-0.002,0,2,0,0,0,0
1942.89,-0.1233,1,1,0,0,0,0
3472.93,0.3071,1,0,0,0,0,0
2793.39,-0.3008,0,1,0,0,0,0
4817.64,0.0246,0,1,0,0,0,0
3981.24,-0.1589,0,0,1,0,0,0
3640.76,0.9043,0,0,0,0,0,1
892.95,0.3013,0,0,0,0,0,0
831.24,-0.2305,0,0,0,0,0,0
2417.74,-0.3474,0,0,1,0,0,0
6645.89,1.2652,0,1,0,0,0,0
3197.87,0.458,0,0,1,1,0,0
3751.58,0.1162,0,1,0,0,0,0
3530.48,0.1522,0,2,0,0,0,0
11453.02,1.8173,0,0,0,0,0,0
1332.1,1.4903,0,1,1,0,1,1
630.13,-0.1041,0,6,1,0,0,0
1880.09,1.4915,0,0,0,0,1,0
13399.48,1.8974,0,2,0,0,0,0
3827.0,1.0449,0,1,0,0,0,0
1728.71,-0.062,0,0,0,0,0,0
2963.03,-0.1615,0,2,0,0,0,0
